method,parent_id,parent_smiles,product_smiles,transform,nearest_original_id,nearest_original_smiles,max_tanimoto_to_any_original,similarity_to_assigned_parent,similarity_bucket
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc(-c3cc4nccc(-c5cc6nccc([C@@H]7CCNC[C@@H]7C)c6s5)c4s3)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3448,0.2456,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc(-c3cc4nccc(-c5ccnc6cc([C@@H]7CCNC[C@@H]7C)sc56)c4s3)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.378,0.2642,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc(-c3cc4nccc([C@@H]5CCNC[C@@H]5C)c4s3)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3448,0.2456,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc(-c3ccnc4cc(-c5cc6nccc([C@@H]7CCNC[C@@H]7C)c6s5)sc34)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3605,0.2456,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc(-c3ccnc4cc([C@@H]5CCNC[C@@H]5C)sc34)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4026,0.2917,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1cc2nccc([C@@H]3CCNC[C@@H]3C)c2s1,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3293,0.2857,low
fragment_growing,[16*]c1ccccc1[16*],[16*]c1ccccc1[16*],C[C@H]1CNCC[C@H]1c1ccccc1-c1ccccc1-c1ccccc1[C@@H]1CCNC[C@@H]1C,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2073,0.1471,low
fragment_growing,[16*]c1ccccc1[16*],[16*]c1ccccc1[16*],C[C@H]1CNCC[C@H]1c1ccccc1-c1ccccc1[C@@H]1CCNC[C@@H]1C,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2099,0.1515,low
fragment_growing,[16*]c1ccccc1[16*],[16*]c1ccccc1[16*],C[C@H]1CNCC[C@H]1c1ccccc1[C@@H]1CCNC[C@@H]1C,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2025,0.1667,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1ccnc2cc(-c3cc4nccc(-c5cc6nccc([C@@H]7CCNC[C@@H]7C)c6s5)c4s3)sc12,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3571,0.2593,low
fragment_growing,[14*]c1cc2nccc([16*])c2s1,[14*]c1cc2nccc([16*])c2s1,C[C@H]1CNCC[C@H]1c1ccnc2cc(-c3cc4nccc([C@@H]5CCNC[C@@H]5C)c4s3)sc12,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3293,0.2857,low
fragment_growing,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,C[C@H]1CNCC[C@H]1n1c(-c2nc3c(Cl)cccc3c(=O)n2-c2nc3c(Cl)cccc3c(=O)n2[C@@H]2CCNC[C@@H]2C)nc2c(Cl)cccc2c1=O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2529,0.35,low
fragment_growing,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,C[C@H]1CNCC[C@H]1n1c(-c2nc3c(Cl)cccc3c(=O)n2[C@@H]2CCNC[C@@H]2C)nc2c(Cl)cccc2c1=O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.275,0.3962,low
fragment_growing,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,C[C@H]1CNCC[C@H]1n1c(-n2c(-n3c([C@@H]4CCNC[C@@H]4C)nc4c(Cl)cccc4c3=O)nc3c(Cl)cccc3c2=O)nc2c(Cl)cccc2c1=O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2418,0.3281,low
fragment_growing,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,C[C@H]1CNCC[C@H]1n1c(-n2c([C@@H]3CCNC[C@@H]3C)nc3c(Cl)cccc3c2=O)nc2c(Cl)cccc2c1=O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2472,0.3387,low
fragment_growing,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,[9*]n1c([14*])nc2c(Cl)cccc2c1=O,C[C@H]1CNCC[C@H]1n1c([C@@H]2CCNC[C@@H]2C)nc2c(Cl)cccc2c1=O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2619,0.3684,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc(C#N)cc4)c3C)c2C)c(C)n1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.4182,0.1905,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc(Cl)c(Cl)c4)c3C)c2C)c(C)n1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.25,0.1951,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc(Cl)cc4)c3C)c2C)c(C)n1-c1ccc(Cl)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.283,0.2051,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc(F)cc4)c3C)c2C)c(C)n1-c1ccc(F)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.4167,0.2368,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc(O)cc4)c3C)c2C)c(C)n1-c1ccc(O)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.3077,0.2051,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccc5nc6c(c(Cl)c5c4)CCCC6)c3C)c2C)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3971,0.1404,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4cccc(Br)n4)c3C)c2C)c(C)n1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.1857,0.1818,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(-c4ccccc4)c3C)c2C)c(C)n1-c1ccccc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2692,0.2162,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cc(C)n(CCC(=O)O)c3C)c2C)c(C)n1CCC(=O)O,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2373,0.1818,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc(C#N)cc3)c2C)c(C)n1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.46,0.2162,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc(Cl)c(Cl)c3)c2C)c(C)n1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2745,0.2222,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc(Cl)cc3)c2C)c(C)n1-c1ccc(Cl)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.3125,0.2353,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc(F)cc3)c2C)c(C)n1-c1ccc(F)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.4651,0.2727,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc(O)cc3)c2C)c(C)n1-c1ccc(O)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.3404,0.2353,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)c2C)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.4286,0.1538,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3cccc(Br)n3)c2C)c(C)n1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.2,0.2051,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(-c3ccccc3)c2C)c(C)n1-c1ccccc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2979,0.25,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n(CCC(=O)O)c2C)c(C)n1CCC(=O)O,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2264,0.2222,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n([C@@H]3CCNC[C@@H]3C)c2C)c(C)n1-c1cc(C)n([C@@H]2CCNC[C@@H]2C)c1C,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2111,0.1633,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cc(C)n([C@@H]3CCNC[C@@H]3C)c2C)c(C)n1[C@@H]1CCNC[C@@H]1C,core_plus_one_side_fragment,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2317,0.1951,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc(C#N)cc2)c(C)n1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.434,0.2,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc(Cl)c(Cl)c2)c(C)n1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2545,0.2,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc(Cl)cc2)c(C)n1-c1ccc(Cl)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2941,0.2162,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc(F)cc2)c(C)n1-c1ccc(F)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.4348,0.25,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc(O)cc2)c(C)n1-c1ccc(O)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.3529,0.2162,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccc3nc4c(c(Cl)c3c2)CCCC4)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3824,0.1429,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2cccc(Br)n2)c(C)n1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.1884,0.186,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-c2ccccc2)c(C)n1-c1ccccc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.28,0.2286,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc(C#N)cc3)c2C)c(C)n1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.3966,0.1778,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc(Cl)c(Cl)c3)c2C)c(C)n1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2333,0.1778,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc(Cl)cc3)c2C)c(C)n1-c1ccc(Cl)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2679,0.1905,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc(F)cc3)c2C)c(C)n1-c1ccc(F)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.3922,0.2195,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc(O)cc3)c2C)c(C)n1-c1ccc(O)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.3077,0.1905,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)c2C)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3562,0.1311,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3cccc(Br)n3)c2C)c(C)n1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.1757,0.1667,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-c3ccccc3)c2C)c(C)n1-c1ccccc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2545,0.2,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc(C#N)cc4)c3C)c2C)c(C)n1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.3966,0.1778,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc(Cl)c(Cl)c4)c3C)c2C)c(C)n1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2333,0.1778,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc(Cl)cc4)c3C)c2C)c(C)n1-c1ccc(Cl)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2679,0.1905,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc(F)cc4)c3C)c2C)c(C)n1-c1ccc(F)cc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.3922,0.2195,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc(O)cc4)c3C)c2C)c(C)n1-c1ccc(O)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.3077,0.1905,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccc5nc6c(c(Cl)c5c4)CCCC6)c3C)c2C)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3562,0.1311,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4cccc(Br)n4)c3C)c2C)c(C)n1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.1757,0.1667,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(-c4ccccc4)c3C)c2C)c(C)n1-c1ccccc1,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2545,0.2,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(-n3c(C)cc(CCC(=O)O)c3C)c2C)c(C)n1CCC(=O)O,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2258,0.1702,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(-n2c(C)cc(CCC(=O)O)c2C)c(C)n1CCC(=O)O,core_plus_one_side_fragment,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,0.2295,0.1739,low
fragment_growing,[9*]n1c(C)cc([16*])c1C,[9*]n1c(C)cc([16*])c1C,Cc1cc(CCC(=O)O)c(C)n1CCC(=O)O,core_plus_one_side_fragment,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2254,0.2051,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc(C#N)cc2)c1-c1ccc(C#N)cc1,core_plus_one_side_fragment,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,0.2419,0.2821,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc(Cl)c(Cl)c2)c1-c1ccc(Cl)c(Cl)c1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.2051,0.3056,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.2571,0.3333,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc(F)cc2)c1-c1ccc(F)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.2368,0.3429,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc(O)cc2)c1-c1ccc(O)cc1,core_plus_one_side_fragment,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,0.4242,0.3056,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2ccc3nc4c(c(Cl)c3c2)CCCC4)c1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,core_plus_one_side_fragment,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.4219,0.2157,low
fragment_growing,[16*]c1cc(Cl)cc(C)c1[16*],[16*]c1cc(Cl)cc(C)c1[16*],Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2c(C)cc(Cl)cc2-c2cccc(Br)n2)c1-c1cccc(Br)n1,core_plus_one_side_fragment,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0.1884,0.2683,low
